省,省类型,市,市类型,register,stock,person_density,PGDP,autobus,taxi,passenger_volume,POP,Built_area,Construction_land_area,wage_average,P_road_area,city,year,P_baidu_index,baidu_index,scale,all_area,downtown_area,Built_area_all,Built_area_downtown,Construction_land_area_all,Construction_land_area_downtown,road_area_all,road_area_downtown,DMSP_mean,DMSP_sum,VNL_mean,VNL_sum,location_x,location_y
广西壮族自治区,自治区,北海市,地级市,,,515.43,55248.0,24772.56338,47749.11592,14.38047304,1.0649725,4520.992817,4397.13,49773.0,14.01,北海市,2015,2167.599296,35.0,2,3337.0,957.0,1.3548075569999998,4.724130425,1.317689542,4.594702195,0.27240036,0.94984326,7.380640083999999,28135.0,1.552779815,29724.864,19327.9,2397.3
广西壮族自治区,自治区,崇左市,地级市,,0.045429263,143.66,33355.0,4445.2289329999985,7424.997778,6.653188798,1.215354899,1367.762749,928.1247222,47630.0,6.03,崇左市,2015,0.0,0.0,2,17332.0,2918.0,0.07891546,0.46873295,0.053549775999999986,0.318068788,0.012808678,0.076079507,0.897537912,15566.0,0.221211799,19406.46869,19116.4,2494.2
广西壮族自治区,自治区,防城港市,地级市,,0.098905424,153.9,67972.0,32960.809330000004,36464.94852,9.844441058,1.04697109,4161.165297,3942.156597,51432.0,11.7,防城港市,2015,1204.547849,11.0,2,6238.0,2836.0,0.667067217,1.46726562,0.631958416,1.390041113,0.106444373,0.234132581,4.030234802,25060.0,0.6306147120000001,19745.17726,19191.2,2422.59
广西壮族自治区,自治区,贵港市,地级市,,0.04420312,517.83,20240.0,4842.4214649999985,8538.56925,6.922089428,1.284154029,1660.927169,1590.7471480000004,52653.0,4.11,贵港市,2015,771.9802336,33.0,2,10602.0,3548.0,0.156661684,0.468130544,0.150042176,0.44835038,0.076872288,0.229706877,2.256214689,23961.0,0.4327759470000001,23340.90515,19397.5,2579.1
广西壮族自治区,自治区,桂林市,地级市,,0.085124174,190.23,39329.0,14758.51134,40423.72474,16.30328959,1.072363976,2006.995361,1986.72268,53925.0,9.88,桂林市,2015,1500.178351,74.0,2,27809.0,2767.0,0.072170713,0.72533262,0.071441716,0.718006028,0.045488870999999986,0.457173834,1.341324944,37093.0,0.312558015,44647.66224,19450.9,2805.33
广西壮族自治区,自治区,河池市,地级市,,0.050678016,126.96,17841.0,4676.505167,8660.194753,11.07638909,1.225533027,663.9482644,663.9482644,53638.0,7.68,河池市,2015,837.1521594,29.0,2,33476.0,2346.0,0.01983356,0.2830129,0.01983356,0.2830129,0.007826503,0.111679454,0.495129094,16569.0,0.17712623100000002,30459.68952,19180.1,2730.16
广西壮族自治区,自治区,贺州市,地级市,,0.055988729,204.2,23178.0,8615.478874,22281.41088,6.1892808,1.187302114,1188.341914,2624.255059,55799.0,2.72,贺州市,2015,544.6567104,11.0,2,11753.0,5517.0,0.101109667,0.215396395,0.223283847,0.47566704,0.027312176,0.058183796,0.995998978,11700.0,0.264079446,15909.20215,19536.6,2695.14
广西壮族自治区,自治区,来宾市,地级市,,0.05147727,198.34,25667.0,17212.630119999998,32860.47569,8.767395824,1.2234774309999998,1886.946083,1886.946083,43588.0,5.67,来宾市,2015,552.2769023,12.0,2,13411.0,4363.0,0.140701371,0.432488215,0.140701371,0.432488215,0.047125494,0.14485445800000002,1.235148885,16509.0,0.324458604,22156.95363,19338.2,2640.05
广西壮族自治区,自治区,柳州市,地级市,,0.196612222,205.41,58869.0,33273.78261,60891.02217,6.6317208260000005,0.976764686,4709.52,4709.52,54223.0,16.43,柳州市,2015,1919.641304,75.0,2,18597.0,1017.0,0.253240845,4.63079646,0.253240845,4.63079646,0.105554659,1.930186824,2.416362073,44954.0,0.541431564,51844.77939,19335.5,2761.01
广西壮族自治区,自治区,南宁市,地级市,,0.148851567,332.81,49066.0,44648.62111,96693.11437,8.594463871,1.06510631,4129.601760000001,4100.824047,66749.0,14.13,南宁市,2015,1913.717889,133.0,2,22235.0,6559.0,0.185725287,0.62960844,0.184431034,0.625220925,0.184618844,0.6258576,4.285449113,94657.0,0.948338281,106281.2195,19240.0,2553.1
广西壮族自治区,自治区,钦州市,地级市,,0.048750841,332.18,29560.0,9483.746816,19499.58504,5.192586128,1.26481257,2910.852983,2691.756522,46703.0,8.07,钦州市,2015,751.1878666,24.0,2,12162.0,4836.0,0.239339992,0.601913355,0.221325154,0.556608048,0.098010196,0.246484698,2.80308845,30677.0,0.580944601,32071.62764,19295.2,2454.37
广西壮族自治区,自治区,梧州市,地级市,,0.215644512,273.28,36104.0,14374.74074,26944.28148,6.428517778,1.149711822,1872.059259,1805.2,47517.0,13.4,梧州市,2015,902.6,27.0,2,12588.0,1793.0,0.148717768,1.044093285,0.143406419,1.006804239,0.083651096,0.587283882,1.650940389,20716.0,0.322964201,20647.74732,19499.1,2597.7
广西壮族自治区,自治区,玉林市,地级市,,0.058105322,553.95,25444.0,4439.53931,12265.76276,5.732796414,1.247159594,1193.235862,1193.235862,47658.0,9.51,玉林市,2015,736.9986207000002,42.0,2,12835.0,1251.0,0.092967344,0.953825629,0.092967344,0.953825629,0.080638878,0.827338129,2.8336968380000003,36379.0,0.534355785,34650.30088,19415.8,2482.93
贵州省,省,安顺市,地级市,,,319.41,27065.0,23541.93249,68591.84375,35.58553509,1.283078596,2856.190339,2553.261061,61092.0,4.81,安顺市,2015,735.6853904,17.0,2,9267.0,2703.0,0.308210892,1.056674191,0.275521858,0.944602686,0.067983166,0.233074362,3.627402289,33597.0,0.695470823,33406.94101,18993.9,2886.08
贵州省,省,毕节市,地级市,,,,22230.0,,,,,,,,,毕节市,2015,,32.0,2,,,,,,,,,1.11040316,29801.0,0.269001204,37849.27642,18925.2,3008.47
贵州省,省,贵阳市,地级市,,,487.38,63003.0,69434.10208,171110.9159,138.6066,0.854115757,5123.0813149999985,,63949.0,11.2,贵阳市,2015,2681.442561,123.0,2,8043.0,2525.0,0.636961496,2.028943095,,,0.328857392,1.047524752,9.073267819,72940.0,1.805134252,75961.85447,19073.0,2977.36
贵州省,省,六盘水市,地级市,,,335.89,41618.0,15398.66,46369.38833,,1.156286767,2497.08,2115.581667000001,57597.0,12.14,六盘水市,2015,867.0416667000003,25.0,2,9914.0,476.0,0.251874117,5.245966387,0.213393349,4.4444993,0.057090982,1.18907563,3.048768174,30195.0,0.569569856,29339.68242,18888.3,2906.19
贵州省,省,黔东南苗族侗族自治州,自治州,,,,23311.0,,,,,,,,,黔东南苗族侗族自治州,2015,,,2,,,,,,,,,0.7078458590000001,21418.0,0.21434203,33831.10293,19256.5,2935.04
贵州省,省,黔南布依族苗族自治州,自治州,,,,27888.0,,,,,,,,,黔南布依族苗族自治州,2015,,,2,,,,,,,,,1.198792187,31364.0,0.298971325,40610.17195,19124.4,2883.58
贵州省,省,黔西南布依族苗族自治州,自治州,,,,28464.0,,,,,,,,,黔西南布依族苗族自治州,2015,,,2,,,,,,,,,1.737499257,29223.0,0.418865537,36370.51343,18941.8,2806.99
贵州省,省,铜仁市,地级市,,,,24712.0,,,,,,,,,铜仁市,2015,,23.0,2,,,,,,,,,1.236459489,22281.0,0.285134622,27142.82007,19258.2,3097.59
贵州省,省,遵义市,地级市,,,257.79,35123.0,13709.3,39946.34286,155.0672357,1.284093643,1391.971429,1391.971429,66991.0,6.05,遵义市,2015,890.2142857000001,55.0,2,30762.0,1316.0,0.045249705,1.057729049,0.045249705,1.057729049,0.017944217,0.419452888,1.381639685,42502.0,0.275231709,44804.69465,19115.3,3123.28
海南省,省,白沙黎族自治县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,保亭黎族苗族自治县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,昌江黎族自治县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,澄迈县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,儋州市,地级市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,定安县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,东方市,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,海口市,地级市,,,716.15,52534.0,77080.05862000001,124994.6897,9.827481034,0.746345103,6521.462069,6249.734483,57455.0,10.15,海口市,2015,4528.793103,100.0,2,2304.0,2304.0,2.83049569,2.83049569,2.712558369,2.712558369,0.725694444,0.725694444,15.68490946,38977.0,3.40972863,42205.62098,19439.1,2196.29
海南省,省,乐东黎族自治县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,临高县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,陵水黎族自治县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,琼海市,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,琼中黎族苗族自治县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,三沙市,地级市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,三亚市,地级市,,,301.93,58486.0,100513.9597,315364.2259,13.298976500000002,0.7753934029999999,9125.432919,19727.03881,61502.0,7.51,三亚市,2015,2147.160687,16.0,2,1921.0,1921.0,4.750355502,4.750355502,10.26915086,10.26915086,0.225923998,0.225923998,15.64734495,38602.0,2.322229108,28245.27264,19332.8,2031.99
海南省,省,屯昌县,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,万宁市,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,文昌市,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,省,五指山市,省直辖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河北省,省,保定市,地级市,,,541.81,29067.0,32128.724,63637.352,10.456368800000002,1.164801891,2199.403,2121.891,50477.0,13.74,保定市,2015,1472.7279999999996,152.0,2,22185.0,2565.0,0.099139193,0.857467057,0.095645301,0.827247953,0.174802795,1.511890838,6.1501352570000005,136410.0,0.7288461159999999,96911.02383,19861.3,4329.15
河北省,省,沧州市,地级市,,,551.48,44819.0,24731.44819,105446.1473,7.388385151,1.045362676,958.4786145,958.4786145,54779.0,17.61,沧州市,2015,1646.963253,122.0,2,14035.0,183.0,0.068292028,5.237588057,0.068292028,5.237588057,0.068970431,5.289617486,9.312853452,133388.0,1.232215158,104627.3891,20004.9,4253.1
河北省,省,承德市,地级市,,,96.73,38505.0,20469.9375,71913.75,3.29274375,1.082528438,3312.5625,1896.9375,49071.0,12.31,承德市,2015,1755.375,62.0,2,39493.0,1253.0,0.083877206,2.643705108,0.048032246,1.5139166000000002,0.018585572,0.5857940939999999,1.167891722,46078.0,0.238816771,58391.89464,20048.5,4599.57
河北省,省,邯郸市,地级市,,,870.29,33450.0,39237.38095,77073.04762,7.570319047999999,1.114681429,1348.619048,1348.619048,46650.0,17.99,邯郸市,2015,1295.52381,122.0,2,12065.0,564.0,0.111779449,2.391168524,0.111779449,2.391168524,0.261997513,5.604609929,9.963603124,119902.0,1.147467161,80181.56281,19817.4,4052.75
河北省,省,衡水市,地级市,,,512.76,27543.0,12529.80738,30523.0623,4.334636066,1.021032556,1038.506557,970.7778689,47174.0,13.27,衡水市,2015,1828.67459,81.0,2,8815.0,603.0,0.117811294,1.722233097,0.110127949,1.609913547,0.08417470199999999,1.2305140959999998,4.572365445,40438.0,0.687305662,35768.07398,19925.1,4192.04
河北省,省,廊坊市,地级市,,,722.34,54460.0,12259.01215,12259.01215,8.449017004,1.016726308,1455.2064779999996,1455.2064779999996,64724.0,11.02,廊坊市,2015,2844.267206,129.0,2,6382.0,292.0,0.22801731100000006,4.983583828,0.22801731100000006,4.983583828,0.146819179,3.20890411,20.82148425,133549.0,2.286928047,88158.78928,19985.8,4362.22
河北省,省,秦皇岛市,地级市,,,379.39,40746.0,26566.392000000003,117967.8192,6.27162432,0.963691795,4270.1808,4302.7776,57451.0,15.21,秦皇岛市,2015,2835.9216,87.0,2,7802.0,2132.0,0.5473187389999999,2.002899062,0.551496744,2.018188368,0.273904127,1.002345216,6.731943032,52940.0,1.041476214,49787.77043,20198.7,4471.16
河北省,省,石家庄市,地级市,,,788.14,51043.0,41312.92813,71732.30423,5.607223676,0.965350738,2608.447426,2477.086765,54441.0,13.08,石家庄市,2015,1670.1569849999996,178.0,2,13056.0,2194.0,0.199789172,1.188900377,0.189727847,1.129027696,0.410998775,2.445761167,9.238318421,130094.0,1.292037459,107608.6318,19801.8,4227.54
河北省,省,唐山市,地级市,,,560.42,78398.0,38954.80951,94501.72033,3.413526033,0.970284493,3200.180656,2698.947541,55565.0,9.27,唐山市,2015,1709.333443,133.0,2,13472.0,4574.0,0.237543101,0.699645968,0.200337555,0.590062864,0.229958432,0.677306515,15.40610179,217642.0,2.293356111,196059.0139,20129.2,4422.85
河北省,省,邢台市,地级市,,,627.36,24256.0,30099.490910000004,64457.56364,4.816745455,1.075519309,1240.363636,1309.272727,46944.0,17.23,邢台市,2015,1584.909091,115.0,2,12433.0,425.0,0.099763825,2.918502674,0.10530626,3.080641711,0.122174857,3.574117647,5.891391794,73230.0,0.754651475,54839.01339,19838.9,4126.95
河北省,省,张家口市,地级市,,,127.46,30840.0,43470.79412,130525.7647,4.718973529,1.063549147,1950.176471,1950.176471,48892.0,15.07,张家口市,2015,1904.823529,84.0,2,36797.0,890.0,0.052998246,2.191209518,0.052998246,2.191209518,0.037367177,1.54494382,1.731599848,63664.0,0.327347121,74031.84295,19839.9,4532.98
河南省,省,安阳市,地级市,0.014657348,0.102761482,839.23,36828.0,13359.94468,26621.94255,7.412614467999999,1.209545138,1586.738298,1586.738298,41379.0,8.83,安阳市,2015,1900.168085,97.0,2,7352.0,534.0,0.215824034,2.971420033,0.215824034,2.971420033,0.13873775800000002,1.91011236,8.278697422,61014.0,1.040841155,43945.35441,19803.0,3977.06
河南省,省,鹤壁市,地级市,0.016166215,0.108038638,774.52,44778.0,22162.60431,42015.30339,8.727696009,1.053441648,3995.511764,3995.511764,39646.0,11.8,鹤壁市,2015,2684.484466,43.0,2,2182.0,679.0,1.831123631,5.8844061320000005,1.831123631,5.8844061320000005,0.34601283200000005,1.111929308,11.29901731,24146.0,1.285709445,15787.22628,19799.5,3959.86
河南省,省,济源市,省直辖县,,,,67796.88,,,,,,,,,济源市,2015,,,2,,,,,,,,,6.605916535,12505.0,0.84220771,9098.369894,19627.0,3886.54
河南省,省,焦作市,地级市,0.015714849,0.108041247,913.78,54590.0,19686.34197,39542.39378,11.54592642,1.051295917,3252.772021,3139.632124,42153.0,12.67,焦作市,2015,2460.792746,87.0,2,4071.0,578.0,0.7990105679999999,5.627633254,0.7712188959999999,5.431889488,0.306558585,2.15916955,12.65664284,51348.0,1.334030506,30829.445,19694.3,3889.16
河南省,省,开封市,地级市,0.013720092,0.084192609,859.71,35326.0,106636.2484,57838.09689,8.607695527999999,1.2152143999999998,2830.468323,2764.643478,43535.0,18.42,开封市,2015,1492.029814,68.0,2,6444.0,565.0,0.439240894,5.009678448,0.42902599,4.893174298,0.25,2.851327434,6.037262114,37751.0,0.924848136,32694.30645,19824.3,3836.43
河南省,省,洛阳市,地级市,0.016266742,0.112855256,477.82,51692.0,32713.43862,63579.67032000001,19.14987493,1.0851595790000002,3113.437464,3113.437464,46515.0,11.78,洛阳市,2015,1638.651297,110.0,2,15236.0,879.0,0.204347431,3.542022143,0.204347431,3.542022143,0.155487004,2.695108077,5.184314499999998,78729.0,0.7816136990000001,66981.94917,19594.9,3796.5
河南省,省,漯河市,地级市,0.013824312,0.080266102,995.54,37987.0,39944.04389,42086.63628,8.570369571,1.025536545,2525.198177,2486.937599,41389.0,7.31,漯河市,2015,2295.634706,60.0,2,2692.0,1116.0,0.938037956,2.262722381,0.92382526,2.228438708,0.365527489,0.88172043,8.296364985,22367.0,1.467715769,22121.41208,19769.0,3729.23
河南省,省,南阳市,地级市,0.010628067,0.06637801900000001,448.53,28653.0,5500.976655,18569.54007,13.31915237,1.186553676,1487.55993,1407.690941,43082.0,11.63,南阳市,2015,1018.329617,102.0,2,26509.0,2135.0,0.056115279,0.696749382,0.053102378,0.6593400189999999,0.082575729,1.02529274,2.404551106,63824.0,0.440853431,65036.9024,19620.1,3658.4
河南省,省,平顶山市,地级市,0.013837251,0.089754725,713.02,33984.0,15799.57895,49266.86316,23.13694316,1.117477389,1450.778947,1450.778947,45046.0,11.14,平顶山市,2015,1669.389474,84.0,2,7882.0,443.0,0.184062287,3.274896044,0.184062287,3.274896044,0.156051764,2.776523702,7.5682423010000015,59721.0,1.002193651,44424.23795,19686.3,3742.79
河南省,省,濮阳市,地级市,0.015102173,0.124445905,1024.36,36842.0,12631.54286,48337.81203,11.89470286,1.188389956,1551.242105,2382.264662,43587.0,10.23,濮阳市,2015,1939.052632,70.0,2,4188.0,263.0,0.370401649,5.898258955,0.568831104,9.058040539,0.172636103,2.74904943,10.64968302,45357.0,1.345095083,32843.18665,19887.1,3972.78
河南省,省,三门峡市,地级市,0.011904598,0.102951051,217.23,55681.0,11670.7376,26726.88,14.3879704,1.01682415,1469.9784,1336.344,44573.0,11.4,三门峡市,2015,2227.24,50.0,2,10496.0,185.0,0.140051296,7.945829188999999,0.12731936,7.223481081,0.031821646,1.805405405,2.993456815,29737.0,0.488582287,27375.26555,19509.6,3803.63
河南省,省,商丘市,地级市,0.014956284,0.085650436,897.8,24940.0,18339.85635,39283.94475,15.37599227,1.324286442,868.0773481000001,868.0773481000001,43845.0,5.19,商丘市,2015,1212.552486,88.0,2,10704.0,1697.0,0.081098407,0.511536446,0.081098407,0.511536446,0.08819133,0.556275781,5.4501727839999985,58355.0,0.86431859,52203.9785,19932.9,3805.76
河南省,省,新乡市,地级市,,0.114766014,735.06,34340.0,18765.59596,30142.88889,10.35056162,1.1055398790000002,1994.494949,1855.747475,40873.0,10.55,新乡市,2015,1734.343434,100.0,2,8666.0,431.0,0.230151737,4.6275984910000005,0.214141181,4.305678596,0.128086776,2.575406032,9.812575574,81150.0,1.113194356,52529.41527,19781.3,3908.24
河南省,省,信阳市,地级市,0.010852029,0.060221925,477.99,30157.0,5903.07234,30558.02394,15.47310755,1.440413815,1427.645213,1219.112766,84289.0,5.81,信阳市,2015,1187.030851,74.0,2,18787.0,3604.0,0.07599112200000001,0.3961279720000001,0.064891295,0.33826658299999995,0.047426412,0.247225305,1.570696396,29727.0,0.362409913,37704.76489,19866.9,3557.54
河南省,省,许昌市,地级市,0.015400659,0.102067187,1010.61,50162.0,19879.87097,32270.11613,6.474827742,1.166832845,2080.451613,1733.709677,43792.0,15.13,许昌市,2015,1941.754839,84.0,2,4997.0,97.0,0.416340127,21.44795477,0.34695010600000004,17.87329564,0.125675405,6.474226804,9.989769308,49799.0,1.159337657,32556.5201,19750.2,3775.01
河南省,省,郑州市,地级市,0.041990022,0.252218755,1087.83,77179.0,65681.33502,111999.293,14.69040501,0.855715564,4624.405198,4149.295075,52987.0,13.73,郑州市,2015,2185.506566,207.0,2,7446.0,1010.0,0.621058984,4.578619008,0.557251555,4.108212946,0.633897395,4.673267327,22.11898431,166379.0,3.530430022,150198.6148,19726.7,3835.85
河南省,省,周口市,地级市,0.009813174,0.065310014,1040.05,23728.0,5971.735885,10535.68612,8.540944689,1.412724249,772.0114833,567.6555024,42666.0,13.66,周口市,2015,919.6019139,81.0,2,11961.0,333.0,0.064544058,2.318352803,0.047458867,1.704671178,0.068472536,2.459459459,4.059029807,48615.0,0.659195171,44214.19771,19859.6,3739.52
河南省,省,驻马店市,地级市,0.011148131,0.058066769,617.25,27001.0,9577.150276,23092.56796,27.39333497,1.388656955,1118.825967,1059.155249,37680.0,13.26,驻马店市,2015,895.0607735,60.0,2,15083.0,1365.0,0.074177946,0.8196527229999999,0.070221789,0.775937911,0.074123185,0.819047619,3.316808059,50044.0,0.615120939,51529.91131,19794.8,3648.67
黑龙江省,省,大庆市,地级市,,,129.6,110113.0,51952.64362,234710.6631,4.35278906,1.017917089,9052.91443,11824.21477,66839.0,26.77,大庆市,2015,2845.201678,77.0,2,21219.0,5107.0,0.426641898,1.7726482140000002,0.55724656,2.315295627,0.171402988,0.712159781,5.799367716,122906.0,1.07853311,153909.9104,20554.3,5226.14
黑龙江省,省,大兴安岭地区,地区,,,,27816.0,,,,,,,,,大兴安岭地区,2015,,,2,,,,,,,,,0.042957406,2840.0,0.148750668,74630.73895,20400.6,5877.74
黑龙江省,省,哈尔滨市,地级市,,,180.98,59027.0,71068.508,169658.9963,8.536844035,0.986900643,4393.661913,4393.661913,58405.0,8.96,哈尔滨市,2015,1396.1168699999996,136.0,2,53100.0,10198.0,0.082743162,0.430835646,0.082743162,0.430835646,0.092561205,0.481957247,2.8980726110000004,153821.0,0.577742291,203806.6817,20821.5,5197.49
黑龙江省,省,鹤岗市,地级市,,,72.21,24981.0,37813.8565,190292.1186,6.50925092,0.99341328,4985.408941,4985.408941,41066.0,7.05,鹤岗市,2015,1599.093434,17.0,2,14679.0,4551.0,0.339628649,1.095453514,0.339628649,1.095453514,0.031132911,0.100417491,1.012851023,14896.0,0.188629275,19140.40112,20985.1,5471.73
黑龙江省,省,黑河市,地级市,,,24.58,26575.0,5637.523302000001,56790.62947000001,3.886923961,0.996951489,1127.50466,1661.585815,,8.95,黑河市,2015,1186.8470109999996,20.0,2,68340.0,14444.0,0.016498459,0.078060417,0.024313518,0.115036404,0.0026192570000000003,0.012392688999999998,0.312221458,20877.0,0.151449615,72080.0212,20662.4,5582.32
黑龙江省,省,鸡西市,地级市,,,80.78,28222.0,39205.84324,159784.3737,20.3102718,0.996321918,4441.501123,4331.834428,39891.0,7.85,鸡西市,2015,1041.833597,19.0,2,22531.0,2300.0,0.197128451,1.931087445,0.192261082,1.883406273,0.029026674,0.284347826,1.007817705,22689.0,0.221491925,33127.43979,21157.9,5280.44
黑龙江省,省,佳木斯市,地级市,,,72.77,35069.0,19781.7501,110769.1433,9.82161728,1.02826143,4198.752209,3592.746735,46978.0,7.5,佳木斯市,2015,1298.583157,30.0,2,32704.0,1875.0,0.128386503,2.239334511,0.109856493,1.916131592,0.017795988000000002,0.3104,1.59877131,52048.0,0.311579242,69411.75396,21099.0,5456.08
黑龙江省,省,牡丹江市,地级市,,,67.48,47356.0,27401.41069,105520.7359,10.53038382,0.94712,2964.268702,2964.268702,47412.0,11.11,牡丹江市,2015,1445.984733,40.0,2,38827.0,2360.0,0.076345551,1.25604606,0.076345551,1.25604606,0.025265923,0.415677966,0.85691103,33267.0,0.238771787,60518.61954,21000.2,5116.46
黑龙江省,省,七台河市,地级市,,,133.42,24823.0,36770.23205,116730.8954,8.217855035,0.970150472,7937.700886,7937.700886,41301.0,9.75,七台河市,2015,1167.308954,10.0,2,6221.0,3646.0,1.275952562,2.1770984330000003,1.275952562,2.1770984330000003,0.07828323400000001,0.133571037,3.13568298,17171.0,0.405171565,14829.27927,21046.2,5279.78
黑龙江省,省,齐齐哈尔市,地级市,,,129.27,24430.0,23852.91339,65403.14961,7.919551969,1.056818717,2693.070866,2693.070866,47011.0,8.46,齐齐哈尔市,2015,865.6299213,45.0,2,42469.0,4365.0,0.063412627,0.616969271,0.063412627,0.616969271,0.027219854,0.264833906,1.3879081869999998,58653.0,0.306264796,89319.06497,20515.1,5374.57
